CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churned,FirstPurchase,LastPurchase,AvgOrderValue,TotalItems,UniqueProducts,CustomerTenureDays
17673,2,13,4233.58,3,Loyal Customers,0,2010-03-19 14:02:00,2011-12-08 12:50:00,8.1415,3338,195,628
17674,74,2,851.7,0,Potential Loyalists,0,2010-12-06 10:20:00,2011-09-26 13:35:00,22.413157894736845,1021,19,294
17675,1,46,29730.420199999626,2,Champions,0,2009-12-10 16:10:00,2011-12-08 18:03:00,33.918085106382975,16416,345,728
17676,4,10,2765.84,0,Potential Loyalists,0,2010-03-30 10:49:00,2011-12-05 15:16:00,16.86487804878049,1932,85,615
17677,2,46,29730.420199999626,2,Champions,0,2009-12-16 11:23:00,2011-12-08 09:56:00,51.534985955056186,21936,346,721
17678,264,2,599.76,0,Potential Loyalists,1,2010-04-15 13:54:00,2011-03-21 11:52:00,21.419999999999998,368,27,339
17679,53,7,3577.61,0,Potential Loyalists,0,2009-12-03 17:32:00,2011-10-18 07:43:00,44.16802469135803,1755,70,683
17680,24,3,497.45,0,Potential Loyalists,0,2010-07-16 16:07:00,2011-11-16 12:42:00,24.872500000000002,155,20,487
17681,597,5,731.2,1,At Risk,1,2010-01-15 11:53:00,2010-04-21 17:22:00,52.228571428571435,450,12,96
17682,10,11,4456.78,3,Loyal Customers,0,2010-03-08 09:49:00,2011-11-29 15:59:00,18.72596638655462,2491,85,631
17683,386,3,819.01,1,At Risk,1,2010-06-03 17:15:00,2010-11-19 10:11:00,17.804565217391303,781,41,168
17684,44,1,239.41,0,Potential Loyalists,0,2011-10-27 11:10:00,2011-10-27 11:10:00,15.960666666666667,145,15,0
17685,17,12,5943.17,3,Loyal Customers,0,2010-02-11 13:44:00,2011-11-23 11:36:00,27.902206572769952,3854,124,649
17686,7,9,8296.81,3,Loyal Customers,0,2010-06-24 09:49:00,2011-12-02 15:39:00,19.339883449883448,3583,283,526
17687,421,1,432.68,1,At Risk,1,2010-10-15 12:30:00,2010-10-15 12:30:00,16.641538461538463,210,26,0
17688,394,1,304.2,1,At Risk,1,2010-11-11 10:41:00,2010-11-11 10:41:00,16.010526315789473,114,19,0
17689,388,2,317.08,1,At Risk,1,2010-08-22 13:54:00,2010-11-16 13:22:00,14.412727272727272,300,17,85
17690,30,20,7448.1,3,Loyal Customers,0,2010-02-03 14:26:00,2011-11-09 15:17:00,19.4467362924282,3126,237,644
17691,358,4,780.0500000000001,1,At Risk,1,2010-06-11 11:50:00,2010-12-16 17:20:00,15.00096153846154,373,37,188
17692,127,12,2975.8,3,Loyal Customers,0,2010-06-17 11:14:00,2011-08-04 14:01:00,18.36913580246914,2338,90,413
17693,137,1,200.47,0,Potential Loyalists,0,2011-07-25 15:48:00,2011-07-25 15:48:00,12.529375,231,16,0
17694,142,3,1695.97,0,Potential Loyalists,0,2010-05-26 08:27:00,2011-07-21 12:00:00,20.937901234567903,1493,54,421
17695,132,5,1746.04,0,Potential Loyalists,0,2010-01-28 09:27:00,2011-07-31 10:40:00,28.623606557377048,1809,46,549
17696,38,27,7679.59,3,Loyal Customers,0,2009-12-10 17:09:00,2011-11-01 13:43:00,21.039972602739727,5891,191,690
17697,236,1,338.95,0,Potential Loyalists,1,2011-04-17 15:40:00,2011-04-17 15:40:00,17.839473684210525,93,19,0
17698,261,1,154.95,0,Potential Loyalists,1,2011-03-24 11:34:00,2011-03-24 11:34:00,19.36875,93,8,0
17699,477,2,442.0,1,At Risk,1,2010-05-27 11:53:00,2010-08-20 09:39:00,23.263157894736842,208,17,84
17700,17,14,6679.97,3,Loyal Customers,0,2009-12-01 11:37:00,2011-11-23 11:51:00,18.555472222222225,3469,259,722
17701,253,1,417.95,0,Potential Loyalists,1,2011-04-01 12:25:00,2011-04-01 12:25:00,17.414583333333333,109,24,0
17702,30,6,3144.04,0,Potential Loyalists,0,2010-11-04 12:09:00,2011-11-09 16:03:00,20.549281045751634,2153,120,370
17703,35,4,1094.84,0,Potential Loyalists,0,2010-10-17 16:16:00,2011-11-04 15:51:00,14.036410256410255,897,63,382
17704,169,2,885.19,0,Potential Loyalists,0,2011-04-14 09:28:00,2011-06-24 09:40:00,28.554516129032258,343,27,71
17705,3,11,2083.9,3,Loyal Customers,0,2010-05-12 09:47:00,2011-12-06 13:45:00,17.365833333333335,1301,74,573
17706,4,31,20749.98,2,Champions,0,2010-01-19 12:13:00,2011-12-05 13:34:00,27.124156862745096,8049,408,685
17707,185,8,609.3000000000001,0,Potential Loyalists,1,2009-12-07 12:19:00,2011-06-07 15:03:00,25.3875,546,9,547
17708,188,4,887.9300000000001,0,Potential Loyalists,1,2010-10-12 12:13:00,2011-06-05 10:12:00,11.999054054054055,388,57,235
17709,170,5,671.01,0,Potential Loyalists,0,2010-04-15 14:48:00,2011-06-23 11:55:00,16.77525,295,37,433
17710,424,1,293.5,1,At Risk,1,2010-10-12 07:49:00,2010-10-12 07:49:00,14.675,158,20,0
17711,11,2,385.1,0,Potential Loyalists,0,2011-02-23 11:32:00,2011-11-29 11:40:00,16.743478260869566,246,22,279
17712,45,1,522.91,0,Potential Loyalists,0,2011-10-26 12:28:00,2011-10-26 12:28:00,18.031379310344825,215,29,0
17713,382,4,1198.09,1,At Risk,1,2010-06-09 09:33:00,2010-11-22 16:50:00,15.764342105263157,989,55,166
17714,321,5,1410.18,1,At Risk,1,2010-07-14 10:41:00,2011-01-23 10:32:00,17.40962962962963,608,69,192
17715,201,2,489.6,0,Potential Loyalists,1,2010-04-26 12:17:00,2011-05-23 12:32:00,244.79999999999998,576,1,392
17716,23,24,15956.97,2,Champions,0,2009-12-02 17:18:00,2011-11-17 12:00:00,26.550698835274545,8819,334,714
17717,421,1,376.92,1,At Risk,1,2010-10-14 12:54:00,2010-10-14 12:54:00,14.496923076923078,344,26,0
17718,232,2,439.18,0,Potential Loyalists,1,2010-03-05 08:01:00,2011-04-21 13:39:00,19.094782608695652,274,22,412
17719,38,15,5396.04,3,Loyal Customers,0,2011-03-29 11:29:00,2011-11-02 10:36:00,19.693576642335767,2466,111,217
17720,26,10,2768.91,0,Potential Loyalists,0,2010-05-10 09:58:00,2011-11-13 15:04:00,20.818872180451127,1613,81,552
17721,659,1,307.21000000000004,1,At Risk,1,2010-02-18 15:18:00,2010-02-18 15:18:00,27.928181818181823,107,11,0
17722,96,5,4430.36,0,Potential Loyalists,0,2010-11-29 09:44:00,2011-09-04 15:22:00,20.229954337899542,2937,163,279
17723,127,7,3378.4000000000005,0,Potential Loyalists,0,2010-11-29 10:35:00,2011-08-04 18:37:00,281.53333333333336,912,6,248
17724,71,3,1033.0,0,Potential Loyalists,0,2011-07-24 13:26:00,2011-09-29 15:26:00,25.825,300,38,67
17725,16,11,3439.08,3,Loyal Customers,0,2011-03-17 19:47:00,2011-11-23 16:34:00,17.911875,2162,115,250
17726,395,7,1092.06,1,At Risk,1,2010-01-26 14:58:00,2010-11-09 13:37:00,17.0634375,444,52,286
17727,15,1,1060.25,0,Potential Loyalists,0,2011-11-24 17:06:00,2011-11-24 17:06:00,16.064393939393938,645,66,0
17728,4,5,4238.76,0,Potential Loyalists,0,2010-09-12 14:58:00,2011-12-06 08:52:00,17.371967213114754,2146,196,449
17729,596,1,438.65,1,At Risk,1,2010-04-22 15:03:00,2010-04-22 15:03:00,19.071739130434786,247,23,0
17730,3,20,7773.8,3,Loyal Customers,0,2010-04-29 11:48:00,2011-12-06 15:43:00,24.757324840764333,5300,177,586
17731,79,6,1708.99,0,Potential Loyalists,0,2010-02-09 12:37:00,2011-09-21 15:02:00,17.262525252525254,707,82,589
17732,373,8,2470.39,1,At Risk,1,2010-08-09 08:41:00,2010-12-02 09:29:00,17.645642857142857,1151,90,115
17733,39,2,692.19,0,Potential Loyalists,0,2011-03-23 09:54:00,2011-11-01 08:16:00,19.776857142857143,463,33,222
17734,54,6,1442.32,0,Potential Loyalists,0,2010-03-07 13:55:00,2011-10-17 12:33:00,16.771162790697673,741,76,588
17735,2,26,17244.93,2,Champions,0,2010-07-30 13:25:00,2011-12-07 16:47:00,19.246573660714287,10901,391,495
17736,9,3,377.44,0,Potential Loyalists,0,2011-08-18 14:33:00,2011-11-30 15:36:00,15.0976,238,24,104
17737,9,2,168.24,0,Potential Loyalists,0,2011-10-12 14:42:00,2011-11-30 15:16:00,16.824,108,8,49
17738,19,13,4183.56,3,Loyal Customers,0,2010-03-19 10:07:00,2011-11-20 15:05:00,18.18939130434783,2776,173,611
17739,12,18,7730.59,3,Loyal Customers,0,2009-12-07 10:48:00,2011-11-28 09:12:00,51.88315436241611,2335,56,720
17740,389,6,426.9,1,At Risk,1,2010-01-11 13:11:00,2010-11-15 16:33:00,47.43333333333334,222,5,308
17741,407,2,101.1,1,At Risk,1,2010-05-28 12:11:00,2010-10-29 11:59:00,16.849999999999998,114,6,153
17742,113,11,2098.48,0,Potential Loyalists,0,2009-12-01 13:16:00,2011-08-18 15:28:00,24.688,653,52,625
17743,448,1,229.2,1,At Risk,1,2010-09-17 14:54:00,2010-09-17 14:54:00,76.39999999999999,96,3,0
17744,4,7,2649.14,0,Potential Loyalists,0,2010-11-24 09:34:00,2011-12-06 12:11:00,17.543973509933775,3826,121,377
17745,478,2,600.34,1,At Risk,1,2010-06-02 09:03:00,2010-08-19 12:30:00,21.440714285714286,164,27,78
17746,240,4,904.18,0,Potential Loyalists,1,2010-04-08 12:54:00,2011-04-13 14:31:00,25.116111111111113,688,32,370
17747,113,1,71.4,0,Potential Loyalists,0,2011-08-19 08:13:00,2011-08-19 08:13:00,71.4,12,1,0
17748,527,1,358.15,1,At Risk,1,2010-06-30 13:49:00,2010-06-30 13:49:00,21.06764705882353,111,17,0
17749,178,3,1026.18,0,Potential Loyalists,0,2010-06-11 14:56:00,2011-06-14 15:45:00,18.003157894736844,446,52,368
17750,5,9,1797.57,0,Potential Loyalists,0,2011-06-28 15:44:00,2011-12-04 14:09:00,9.313834196891191,3957,101,158
17751,421,1,157.86,1,At Risk,1,2010-10-14 13:57:00,2010-10-14 13:57:00,4.9331249999999995,147,31,0
17752,359,1,80.64,1,At Risk,1,2010-12-15 16:19:00,2010-12-15 16:19:00,80.64,192,1,0
17753,464,4,390.56,1,At Risk,1,2010-01-06 14:20:00,2010-09-01 15:49:00,5.424444444444444,128,63,238
17754,1,13,4577.53,3,Loyal Customers,0,2009-12-11 15:52:00,2011-12-09 11:20:00,20.07688596491228,4441,185,727
17756,376,3,733.7,1,At Risk,1,2010-11-10 12:54:00,2010-11-29 12:20:00,8.631764705882354,400,54,18
17757,1,46,9422.45,2,Champions,0,2010-01-13 15:56:00,2011-12-08 15:31:00,7.192709923664123,5163,362,693
17758,19,12,5012.53,3,Loyal Customers,0,2010-05-20 13:18:00,2011-11-20 14:45:00,9.351735074626864,3236,403,549
17759,17,5,1276.91,0,Potential Loyalists,0,2010-05-05 11:40:00,2011-11-22 16:02:00,9.252971014492754,976,114,566
17760,22,6,918.93,0,Potential Loyalists,0,2010-02-28 12:15:00,2011-11-18 10:56:00,12.091184210526315,696,58,627
17761,33,1,712.78,0,Potential Loyalists,0,2011-11-07 10:23:00,2011-11-07 10:23:00,37.514736842105265,398,19,0
17762,456,1,129.75,1,At Risk,1,2010-09-09 17:40:00,2010-09-09 17:40:00,7.632352941176471,129,16,0
17763,263,4,86.15,0,Potential Loyalists,1,2010-02-18 14:32:00,2011-03-21 14:25:00,6.153571428571429,41,11,395
17764,51,5,1623.64,0,Potential Loyalists,0,2009-12-03 14:28:00,2011-10-20 11:03:00,10.211572327044026,729,126,685
17765,159,4,530.8,0,Potential Loyalists,0,2010-09-17 12:45:00,2011-07-04 12:41:00,6.395180722891566,197,71,289
17766,381,2,299.61,1,At Risk,1,2010-11-23 14:17:00,2010-11-23 14:29:00,13.618636363636364,155,21,0
17767,15,2,413.05,0,Potential Loyalists,0,2010-10-25 16:22:00,2011-11-24 14:42:00,10.591025641025642,198,35,394
17768,8,7,3509.51,0,Potential Loyalists,0,2009-12-02 12:26:00,2011-12-01 13:22:00,18.471105263157895,2433,134,729
17769,13,17,7103.08,3,Loyal Customers,0,2010-01-19 11:33:00,2011-11-27 11:18:00,12.018747884940778,3176,330,676
17770,199,5,1143.27,0,Potential Loyalists,1,2011-03-02 13:35:00,2011-05-25 12:34:00,30.086052631578948,365,33,83
17771,57,4,387.41,0,Potential Loyalists,0,2010-04-29 13:21:00,2011-10-14 11:43:00,5.6146376811594205,373,63,532
17772,11,3,384.77,0,Potential Loyalists,0,2010-11-12 11:31:00,2011-11-29 11:05:00,3.6644761904761904,122,94,381
17773,514,2,585.27,1,At Risk,1,2010-01-18 14:32:00,2010-07-13 14:07:00,10.45125,260,48,175
17774,97,9,3328.05,0,Potential Loyalists,0,2010-02-08 16:06:00,2011-09-04 12:49:00,8.11719512195122,1609,286,572
17775,255,1,56.4,0,Potential Loyalists,1,2011-03-30 10:50:00,2011-03-30 10:50:00,18.8,72,3,0
17776,387,2,338.56,1,At Risk,1,2009-12-16 14:59:00,2010-11-18 12:14:00,4.0304761904761905,277,74,336
17777,25,3,665.86,0,Potential Loyalists,0,2011-08-31 14:35:00,2011-11-15 12:02:00,3.4322680412371134,507,141,75
17778,662,1,197.7,1,At Risk,1,2010-02-16 12:44:00,2010-02-16 12:44:00,19.770000000000003,214,10,0
17779,21,3,658.57,0,Potential Loyalists,0,2011-07-19 12:19:00,2011-11-18 14:15:00,8.031341463414634,397,73,122
17780,667,3,352.91,1,At Risk,1,2010-01-24 11:21:00,2010-02-10 13:43:00,4.356913580246914,158,76,17
17781,159,2,188.02,0,Potential Loyalists,0,2011-03-31 19:54:00,2011-07-03 16:00:00,15.668333333333335,34,12,93
17782,383,2,679.02,1,At Risk,1,2010-11-22 10:03:00,2010-11-22 11:15:00,23.41448275862069,538,29,0
17783,72,3,379.91,0,Potential Loyalists,0,2010-07-15 12:50:00,2011-09-28 16:07:00,4.12945652173913,439,91,440
17784,550,1,112.86,1,At Risk,1,2010-06-07 16:08:00,2010-06-07 16:08:00,4.90695652173913,72,19,0
17785,53,3,403.38,0,Potential Loyalists,0,2010-05-23 13:01:00,2011-10-17 13:43:00,7.909411764705882,227,48,512
17786,85,2,278.74,0,Potential Loyalists,0,2011-01-26 14:35:00,2011-09-15 12:51:00,3.871388888888889,200,57,231
17787,153,4,2601.4700000000003,0,Potential Loyalists,0,2010-12-03 13:43:00,2011-07-10 11:24:00,15.76648484848485,1266,94,218
17788,74,2,1117.9,0,Potential Loyalists,0,2011-08-02 10:38:00,2011-09-27 10:09:00,223.58,211,3,55
17789,281,2,397.15,1,At Risk,1,2010-02-16 13:16:00,2011-03-03 13:14:00,13.694827586206896,199,27,379
17790,27,20,2783.61,3,Loyal Customers,0,2010-06-13 13:30:00,2011-11-13 11:30:00,9.156611842105264,1389,188,517
17791,30,1,106.1,0,Potential Loyalists,0,2011-11-10 12:09:00,2011-11-10 12:09:00,10.61,46,10,0
17792,467,2,370.05,1,At Risk,1,2010-08-18 13:08:00,2010-08-29 14:30:00,6.9820754716981135,151,45,11
17793,25,1,323.04,0,Potential Loyalists,0,2011-11-14 14:24:00,2011-11-14 14:24:00,5.5696551724137935,232,49,0
17794,687,2,147.3,1,At Risk,1,2010-01-20 12:17:00,2010-01-22 10:18:00,21.042857142857144,46,7,1
17795,180,2,350.39,0,Potential Loyalists,0,2011-03-20 12:02:00,2011-06-13 12:36:00,7.617173913043478,341,43,85
17796,40,7,1361.99,0,Potential Loyalists,0,2010-10-14 13:37:00,2011-10-30 15:38:00,6.053288888888889,379,149,381
17797,22,8,1985.87,0,Potential Loyalists,0,2009-12-15 14:30:00,2011-11-17 13:21:00,7.221345454545455,1090,222,701
17798,582,1,183.09,1,At Risk,1,2010-05-07 11:42:00,2010-05-07 11:42:00,3.736530612244898,142,43,0
17799,22,20,6341.89,3,Loyal Customers,0,2009-12-13 16:03:00,2011-11-17 15:16:00,6.8486933045356375,3707,478,703
17800,37,9,1199.01,0,Potential Loyalists,0,2011-01-09 13:50:00,2011-11-02 12:57:00,11.528942307692308,736,51,296
17801,451,3,798.3299999999999,1,At Risk,1,2010-01-17 11:31:00,2010-09-14 14:32:00,9.392117647058823,838,66,240
17802,82,10,5053.12,3,Loyal Customers,0,2009-12-13 13:39:00,2011-09-18 14:56:00,9.35762962962963,2786,283,644
17803,392,1,184.66,1,At Risk,1,2010-11-12 13:53:00,2010-11-12 13:53:00,6.839259259259259,98,27,0
17804,376,3,385.23,1,At Risk,1,2009-12-01 12:22:00,2010-11-28 14:01:00,4.187282608695653,195,82,362
17805,74,2,927.03,0,Potential Loyalists,0,2010-04-08 14:36:00,2011-09-27 11:49:00,84.27545454545454,1126,10,536
17806,11,1,546.04,0,Potential Loyalists,0,2011-11-28 14:12:00,2011-11-28 14:12:00,12.698604651162789,727,43,0
17807,395,3,437.87,1,At Risk,1,2010-01-04 14:00:00,2010-11-09 16:21:00,4.9198876404494385,262,88,309
17808,549,4,262.64,1,At Risk,1,2010-05-07 16:26:00,2010-06-09 10:44:00,7.958787878787878,143,29,32
17809,16,20,11337.39,3,Loyal Customers,0,2009-12-02 14:52:00,2011-11-23 12:59:00,101.22669642857143,3353,59,720
17810,669,2,374.81,1,At Risk,1,2010-01-25 10:26:00,2010-02-09 10:47:00,6.693035714285714,119,51,15
17811,4,46,9609.8,2,Champions,0,2010-09-20 11:24:00,2011-12-05 13:46:00,8.130118443316412,5327,538,441
17812,13,7,1165.89,0,Potential Loyalists,0,2010-06-27 13:34:00,2011-11-27 11:47:00,5.003819742489271,612,162,517
17813,14,5,1770.88,0,Potential Loyalists,0,2011-09-29 15:57:00,2011-11-25 16:13:00,4.773261455525606,790,297,57
17814,375,2,1617.32,1,At Risk,1,2010-10-13 14:03:00,2010-11-29 14:21:00,11.077534246575341,1440,112,47
17815,393,1,591.96,1,At Risk,1,2010-11-11 14:39:00,2010-11-11 14:39:00,45.535384615384615,612,13,0
17816,37,6,112.32,0,Potential Loyalists,0,2009-12-15 15:27:00,2011-11-03 11:34:00,2.042181818181818,96,41,687
17817,4,6,807.85,0,Potential Loyalists,0,2010-10-13 15:07:00,2011-12-05 14:39:00,5.853985507246377,365,115,417
17818,738,1,130.18,1,At Risk,1,2009-12-02 11:34:00,2009-12-02 11:34:00,2.83,90,42,0
17819,72,12,6612.52,3,Loyal Customers,0,2009-12-13 15:24:00,2011-09-29 10:52:00,65.47049504950496,1849,66,654
17820,374,1,183.56,1,At Risk,1,2010-11-30 17:43:00,2010-11-30 17:43:00,4.37047619047619,112,39,0
17821,406,1,334.62,1,At Risk,1,2010-10-29 13:20:00,2010-10-29 13:20:00,55.77,162,6,0
17822,420,5,2188.5,1,At Risk,1,2010-05-28 12:15:00,2010-10-15 13:47:00,12.434659090909092,1389,152,140
17823,421,2,494.25,1,At Risk,1,2010-10-14 16:14:00,2010-10-14 16:24:00,4.493181818181818,262,88,0
17824,51,1,298.4,0,Potential Loyalists,0,2011-10-19 14:14:00,2011-10-19 14:14:00,22.95384615384615,408,13,0
17825,599,4,731.96,1,At Risk,1,2009-12-14 12:09:00,2010-04-20 12:01:00,26.141428571428573,540,24,126
17826,374,1,134.59,1,At Risk,1,2010-11-30 13:23:00,2010-11-30 13:23:00,3.958529411764706,85,33,0
17827,5,6,2388.05,0,Potential Loyalists,0,2010-03-28 12:20:00,2011-12-04 15:00:00,8.291840277777778,1592,240,616
17828,23,4,1820.09,0,Potential Loyalists,0,2011-06-08 08:31:00,2011-11-17 08:41:00,27.1655223880597,667,54,162
17829,299,5,4756.74,1,At Risk,1,2010-02-22 15:39:00,2011-02-14 12:46:00,27.817192982456138,3009,121,356
17830,2,3,398.7,0,Potential Loyalists,0,2011-02-24 10:15:00,2011-12-08 12:28:00,17.33478260869565,92,18,287
17831,33,1,35.400000000000006,0,Potential Loyalists,0,2011-11-06 15:09:00,2011-11-06 15:09:00,17.700000000000003,12,2,0
17832,50,1,155.37,0,Potential Loyalists,0,2011-10-21 11:43:00,2011-10-21 11:43:00,2.547049180327869,208,61,0
17833,723,1,342.36,1,At Risk,1,2009-12-16 13:40:00,2009-12-16 13:40:00,10.69875,145,28,0
17834,415,2,730.47,1,At Risk,1,2010-09-20 15:32:00,2010-10-21 12:09:00,12.38084745762712,687,54,30
17835,3,3,350.64,0,Potential Loyalists,0,2011-11-16 16:30:00,2011-12-07 11:48:00,5.7481967213114755,348,45,20
17836,47,1,110.21,0,Potential Loyalists,0,2011-10-23 16:13:00,2011-10-23 16:13:00,4.592083333333334,88,23,0
17837,42,8,1593.38,0,Potential Loyalists,0,2011-06-29 16:44:00,2011-10-28 16:13:00,9.42828402366864,518,110,120
17838,27,13,6722.900000000001,3,Loyal Customers,0,2010-03-19 09:53:00,2011-11-13 11:20:00,21.827597402597405,4149,141,604
17839,42,1,338.8,0,Potential Loyalists,0,2011-10-28 17:27:00,2011-10-28 17:27:00,6.05,285,50,0
17840,444,1,185.72,1,At Risk,1,2010-09-22 12:24:00,2010-09-22 12:24:00,3.3767272727272726,138,44,0
17841,2,46,29730.420199999626,2,Champions,0,2009-12-02 15:41:00,2011-12-08 12:07:00,5.499152055857254,37558,2116,735
17842,602,1,430.69,1,At Risk,1,2010-04-16 14:23:00,2010-04-16 14:23:00,23.927222222222223,89,18,0
17843,303,2,326.23,1,At Risk,1,2010-10-24 10:56:00,2011-02-09 15:33:00,5.09734375,276,58,108
17844,107,1,51.56,0,Potential Loyalists,0,2011-08-25 11:27:00,2011-08-25 11:27:00,10.312,52,5,0
17845,555,4,598.19,1,At Risk,1,2010-05-12 13:04:00,2010-06-02 15:20:00,12.462291666666667,196,42,21
17846,85,1,2033.1,0,Potential Loyalists,0,2011-09-15 15:20:00,2011-09-15 15:20:00,2033.1,1,1,0
17847,516,2,129.69,1,At Risk,1,2010-03-04 12:57:00,2010-07-12 10:00:00,14.41,29,9,129
17848,81,30,3650.9,3,Loyal Customers,0,2009-12-06 13:19:00,2011-09-19 16:49:00,21.73154761904762,1438,105,652
17849,218,8,1063.76,0,Potential Loyalists,1,2010-03-14 15:17:00,2011-05-05 13:46:00,21.275199999999998,224,24,416
17850,372,46,29730.420199999626,2,Champions,1,2009-12-05 12:28:00,2010-12-02 15:27:00,20.243233190271816,22785,100,362
17851,422,6,1563.34,1,At Risk,1,2009-12-03 17:46:00,2010-10-13 15:13:00,6.596371308016877,938,185,313
17852,12,5,663.21,0,Potential Loyalists,0,2009-12-08 12:51:00,2011-11-28 12:36:00,6.029181818181819,376,82,719
17853,407,3,1608.19,1,At Risk,1,2009-12-03 15:09:00,2010-10-28 15:29:00,15.171603773584906,627,84,329
17854,185,6,1071.45,0,Potential Loyalists,1,2009-12-08 11:13:00,2011-06-07 16:21:00,8.92875,610,113,546
17855,373,1,417.94,1,At Risk,1,2010-12-02 09:44:00,2010-12-02 09:44:00,12.292352941176471,394,17,0
17856,2,4,1418.03,0,Potential Loyalists,0,2011-03-03 11:40:00,2011-12-08 09:40:00,94.53533333333333,842,12,279
17857,4,24,28682.24,2,Champions,0,2010-03-08 12:09:00,2011-12-05 13:13:00,478.0373333333334,22060,21,637
17858,6,30,12797.65,2,Champions,0,2009-12-06 15:41:00,2011-12-04 11:56:00,32.39911392405063,5483,173,727
17859,305,1,148.21,1,At Risk,1,2011-02-08 10:32:00,2011-02-08 10:32:00,5.9284,127,23,0
17860,369,4,1015.54,1,At Risk,1,2009-12-11 16:48:00,2010-12-06 12:41:00,4.3773275862068965,817,127,359
17861,3,18,5127.69,3,Loyal Customers,0,2009-12-10 11:27:00,2011-12-06 16:21:00,9.027623239436618,4574,329,726
17862,324,4,1279.09,1,At Risk,1,2010-05-25 17:22:00,2011-01-20 12:23:00,12.540098039215685,443,90,239
17863,59,12,5745.2,3,Loyal Customers,0,2010-02-25 12:01:00,2011-10-11 13:45:00,20.815942028985507,4952,154,593
17864,13,5,924.32,0,Potential Loyalists,0,2010-10-08 11:49:00,2011-11-27 11:15:00,6.374620689655173,1121,93,414
17865,31,46,26374.39,2,Champions,0,2009-12-01 10:49:00,2011-11-09 12:08:00,25.90804518664047,12985,391,708
17866,143,3,1134.95,0,Potential Loyalists,0,2009-12-14 16:01:00,2011-07-20 11:07:00,43.651923076923076,535,20,582
17867,30,15,1621.2800000000002,3,Loyal Customers,0,2009-12-02 13:39:00,2011-11-09 14:15:00,11.498439716312058,672,119,707
17868,386,1,234.65,1,At Risk,1,2010-11-18 18:55:00,2010-11-18 18:55:00,12.35,91,18,0
17869,107,7,1036.16,0,Potential Loyalists,0,2010-06-10 13:47:00,2011-08-24 16:16:00,10.573061224489797,560,72,440
17870,2,13,3108.15,3,Loyal Customers,0,2010-11-23 11:39:00,2011-12-07 15:07:00,11.021808510638298,1877,215,379
17871,205,5,1118.99,0,Potential Loyalists,1,2010-01-15 14:48:00,2011-05-19 11:32:00,13.164588235294119,713,64,488
17872,382,1,235.87,1,At Risk,1,2010-11-23 12:02:00,2010-11-23 12:02:00,15.724666666666668,176,15,0
17873,80,18,6515.88,3,Loyal Customers,0,2009-12-16 15:11:00,2011-09-20 16:41:00,36.40156424581006,4312,65,643
17874,185,6,683.46,0,Potential Loyalists,1,2011-03-29 11:25:00,2011-06-07 12:54:00,14.857826086956523,221,37,70
17875,688,1,167.1,1,At Risk,1,2010-01-20 15:30:00,2010-01-20 15:30:00,6.426923076923076,98,25,0
17876,400,3,3424.02,1,At Risk,1,2010-02-02 13:00:00,2010-11-05 10:52:00,856.005,1958,3,275
17877,170,1,237.61,0,Potential Loyalists,0,2011-06-22 13:00:00,2011-06-22 13:00:00,19.800833333333333,98,12,0
17878,44,3,1412.33,0,Potential Loyalists,0,2010-11-09 13:50:00,2011-10-27 11:24:00,16.61564705882353,1038,82,351
17879,174,1,178.51999999999998,0,Potential Loyalists,0,2011-06-19 12:36:00,2011-06-19 12:36:00,29.753333333333334,45,6,0
17880,365,3,824.9200000000001,1,At Risk,1,2009-12-09 16:13:00,2010-12-10 10:21:00,18.331555555555557,466,43,365
17881,304,1,133.35000000000002,1,At Risk,1,2011-02-08 17:16:00,2011-02-08 17:16:00,16.66875,32,8,0
17882,379,2,313.46,1,At Risk,1,2010-11-25 14:35:00,2010-11-25 14:40:00,5.597499999999999,134,47,0
17883,3,7,995.85,0,Potential Loyalists,0,2010-02-25 20:07:00,2011-12-06 17:49:00,5.658238636363636,481,155,648
17884,4,20,3072.89,3,Loyal Customers,0,2009-12-04 16:23:00,2011-12-06 11:33:00,6.375290456431535,3088,305,731
17885,12,1,190.19,0,Potential Loyalists,0,2011-11-27 14:40:00,2011-11-27 14:40:00,2.97171875,167,50,0
17886,32,6,1608.38,0,Potential Loyalists,0,2010-04-29 11:10:00,2011-11-08 10:09:00,9.190742857142858,725,138,557
17887,129,1,111.35,0,Potential Loyalists,0,2011-08-02 17:29:00,2011-08-02 17:29:00,11.135,30,10,0
17888,21,25,1820.44,3,Loyal Customers,0,2009-12-21 16:34:00,2011-11-18 13:45:00,11.168343558282208,1544,145,696
17889,212,7,774.87,0,Potential Loyalists,1,2010-03-31 10:54:00,2011-05-11 16:26:00,6.351393442622951,417,97,406
17890,323,2,602.09,1,At Risk,1,2010-12-13 15:12:00,2011-01-21 11:19:00,6.405212765957447,416,88,38
17891,162,1,203.86,0,Potential Loyalists,0,2011-06-30 20:08:00,2011-06-30 20:08:00,5.995882352941176,393,34,0
17892,56,3,244.1,0,Potential Loyalists,0,2011-07-07 12:56:00,2011-10-14 16:49:00,8.717857142857143,109,27,99
17893,225,1,112.25,0,Potential Loyalists,1,2011-04-28 13:50:00,2011-04-28 13:50:00,7.015625,161,15,0
17894,72,18,2453.38,3,Loyal Customers,0,2010-08-27 14:13:00,2011-09-29 09:23:00,5.813696682464455,1020,215,397
