CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17045,113,5,827.6800000000001,0,Potential Loyalists
17046,157,5,1906.07,0,Potential Loyalists
17047,85,6,2289.23,0,Potential Loyalists
17048,118,7,2071.68,0,Potential Loyalists
17049,3,19,9947.48,3,Loyal Customers
17050,96,11,4691.79,3,Loyal Customers
17051,194,4,714.39,0,Potential Loyalists
17052,28,1,413.75,0,Potential Loyalists
17053,131,1,498.48,0,Potential Loyalists
17054,28,5,1356.33,0,Potential Loyalists
17055,446,1,239.55,1,At Risk
17056,738,1,128.60000000000002,1,At Risk
17057,596,1,294.74,1,At Risk
17058,82,3,1179.89,0,Potential Loyalists
17059,30,9,5602.53,3,Loyal Customers
17060,266,1,234.24,0,Potential Loyalists
17061,74,11,5232.2300000000005,3,Loyal Customers
17062,314,6,1208.22,1,At Risk
17063,21,13,3638.53,3,Loyal Customers
17064,59,3,859.35,0,Potential Loyalists
17065,638,2,194.7,1,At Risk
17066,726,1,228.34,1,At Risk
17067,725,3,454.54,1,At Risk
17068,12,46,9161.08,2,Champions
17069,28,14,5794.28,3,Loyal Customers
17070,114,2,445.32,0,Potential Loyalists
17071,28,13,3801.2000000000003,3,Loyal Customers
17072,625,1,282.05,1,At Risk
17073,18,4,1446.09,0,Potential Loyalists
17074,563,1,203.05,1,At Risk
17075,18,10,2241.73,0,Potential Loyalists
17076,36,6,1242.75,0,Potential Loyalists
17077,578,1,306.0,1,At Risk
17078,36,2,378.2,0,Potential Loyalists
17079,78,1,118.80000000000001,0,Potential Loyalists
17080,22,7,957.53,0,Potential Loyalists
17081,25,6,964.39,0,Potential Loyalists
17082,33,6,4732.03,0,Potential Loyalists
17083,109,9,4049.79,3,Loyal Customers
17084,35,3,5202.97,0,Potential Loyalists
17085,123,28,7891.41,3,Loyal Customers
17086,7,6,2050.08,0,Potential Loyalists
17087,738,1,221.53,1,At Risk
17088,28,4,1991.01,0,Potential Loyalists
17089,386,1,128.45,1,At Risk
17090,4,13,3149.48,3,Loyal Customers
17091,3,19,7811.1,3,Loyal Customers
17092,50,11,5594.96,3,Loyal Customers
17093,593,1,235.88,1,At Risk
17094,322,2,402.20000000000005,1,At Risk
17095,23,7,2572.25,0,Potential Loyalists
17096,15,11,3759.18,3,Loyal Customers
17097,2,9,1340.45,0,Potential Loyalists
17098,382,3,591.0699999999999,1,At Risk
17099,533,1,582.17,1,At Risk
17100,18,2,971.74,0,Potential Loyalists
17101,10,7,2507.05,0,Potential Loyalists
17102,262,1,25.5,0,Potential Loyalists
17103,722,1,424.3,1,At Risk
17104,424,1,474.03,1,At Risk
17105,159,2,665.78,0,Potential Loyalists
17106,389,1,491.23,1,At Risk
17107,33,10,16075.42,3,Loyal Customers
17108,664,1,174.95,1,At Risk
17109,29,8,1295.46,0,Potential Loyalists
17110,165,3,510.7,0,Potential Loyalists
17111,47,2,476.58,0,Potential Loyalists
17112,503,1,205.17,1,At Risk
17113,574,6,2322.59,1,At Risk
17114,6,8,808.62,0,Potential Loyalists
17115,8,7,2761.4900000000002,0,Potential Loyalists
17116,648,1,389.78,1,At Risk
17117,288,1,116.19999999999999,1,At Risk
17118,318,1,157.02,1,At Risk
17119,3,2,606.91,0,Potential Loyalists
17120,233,1,307.46,0,Potential Loyalists
17121,403,1,314.74,1,At Risk
17122,119,4,570.5,0,Potential Loyalists
17123,162,3,977.17,0,Potential Loyalists
17124,185,1,298.89,0,Potential Loyalists
17125,50,1,259.35,0,Potential Loyalists
17126,152,9,2070.44,0,Potential Loyalists
17127,429,5,1155.0300000000002,1,At Risk
17128,335,1,157.09,1,At Risk
17129,520,1,31.85,1,At Risk
17131,5,5,2463.17,0,Potential Loyalists
17132,452,2,1272.8,1,At Risk
17133,16,12,14622.33,3,Loyal Customers
17134,107,3,637.1,0,Potential Loyalists
17135,16,10,1954.16,0,Potential Loyalists
17136,662,1,231.68,1,At Risk
17137,416,6,1133.63,1,At Risk
17138,276,7,4417.27,0,Potential Loyalists
17139,16,25,19584.46,2,Champions
17140,247,1,465.32,0,Potential Loyalists
17141,418,4,754.33,1,At Risk
17142,239,4,1283.75,0,Potential Loyalists
17143,417,2,924.11,1,At Risk
17144,1,2,984.57,0,Potential Loyalists
17145,513,4,3120.91,1,At Risk
17146,106,13,5860.24,3,Loyal Customers
17147,23,9,3199.95,0,Potential Loyalists
17148,52,1,124.88,0,Potential Loyalists
17149,451,1,143.10000000000002,1,At Risk
17150,377,6,1375.65,1,At Risk
17151,735,1,231.90000000000003,1,At Risk
17152,195,4,2016.5,0,Potential Loyalists
17153,24,1,213.78,0,Potential Loyalists
17154,75,1,329.34,0,Potential Loyalists
17155,18,7,892.46,0,Potential Loyalists
17156,492,1,591.87,1,At Risk
17157,8,19,5151.9,3,Loyal Customers
17158,32,5,1980.0,0,Potential Loyalists
17159,22,5,2099.59,0,Potential Loyalists
17160,31,17,10209.16,3,Loyal Customers
17161,444,1,856.01,1,At Risk
17162,29,10,1715.46,0,Potential Loyalists
17163,22,4,699.78,0,Potential Loyalists
17164,33,7,2467.35,0,Potential Loyalists
17165,284,6,1794.32,0,Potential Loyalists
17166,39,2,206.34,0,Potential Loyalists
17167,380,3,867.11,1,At Risk
17168,499,1,400.2,1,At Risk
17169,58,3,1156.73,0,Potential Loyalists
17170,374,2,178.68,1,At Risk
17171,289,2,384.59,1,At Risk
17172,79,3,956.5699999999999,0,Potential Loyalists
17173,5,8,3766.6,0,Potential Loyalists
17174,218,1,59.9,0,Potential Loyalists
17175,44,4,1443.69,0,Potential Loyalists
17176,202,3,902.3199999999999,0,Potential Loyalists
17177,505,1,119.5,1,At Risk
17178,731,1,436.71,1,At Risk
17179,178,6,1507.26,0,Potential Loyalists
17180,56,11,2256.98,3,Loyal Customers
17181,57,3,465.37,0,Potential Loyalists
17182,423,2,321.3,1,At Risk
17183,8,6,3347.31,0,Potential Loyalists
17184,569,2,198.41000000000003,1,At Risk
17185,592,3,229.46,1,At Risk
17186,47,2,144.0,0,Potential Loyalists
17187,227,2,467.71,0,Potential Loyalists
17188,11,13,4592.93,3,Loyal Customers
17189,106,5,957.63,0,Potential Loyalists
17190,59,7,1743.04,0,Potential Loyalists
17191,28,15,4836.05,3,Loyal Customers
17192,536,1,77.83,1,At Risk
17193,36,9,2310.04,0,Potential Loyalists
17194,274,3,812.5,0,Potential Loyalists
17195,655,1,562.98,1,At Risk
17196,428,1,352.9,1,At Risk
17197,30,1,1013.01,0,Potential Loyalists
17198,24,3,1213.88,0,Potential Loyalists
17199,582,1,145.12,1,At Risk
17200,387,4,356.71,1,At Risk
17201,54,4,1242.04,0,Potential Loyalists
17202,421,1,160.65,1,At Risk
17203,36,10,5575.88,3,Loyal Customers
17204,175,9,5504.6900000000005,3,Loyal Customers
17205,54,3,999.35,0,Potential Loyalists
17206,53,1,204.24,0,Potential Loyalists
17207,652,1,303.21999999999997,1,At Risk
17208,396,1,115.35,1,At Risk
17209,649,3,611.6,1,At Risk
17210,393,1,253.37,1,At Risk
17211,27,13,4046.65,3,Loyal Customers
17212,253,3,794.41,0,Potential Loyalists
17213,40,13,5182.3,3,Loyal Customers
17214,60,6,1069.1200000000001,0,Potential Loyalists
17215,464,1,186.15,1,At Risk
17216,554,1,65.05,1,At Risk
17217,234,2,218.0,0,Potential Loyalists
17218,4,18,4192.68,3,Loyal Customers
17219,32,2,259.13,0,Potential Loyalists
17220,24,21,4481.75,3,Loyal Customers
17221,7,5,978.52,0,Potential Loyalists
17222,65,6,1605.01,0,Potential Loyalists
17223,310,3,873.53,1,At Risk
17224,501,1,100.86,1,At Risk
17225,582,1,131.15,1,At Risk
17226,309,3,900.12,1,At Risk
17227,19,12,2022.03,3,Loyal Customers
17228,16,13,3177.24,3,Loyal Customers
17229,96,2,318.76,0,Potential Loyalists
17230,264,18,9924.95,3,Loyal Customers
17231,12,25,7197.04,3,Loyal Customers
17232,3,2,421.52,0,Potential Loyalists
17233,35,3,560.86,0,Potential Loyalists
17234,183,1,149.89000000000001,0,Potential Loyalists
17235,25,8,1904.8799999999999,0,Potential Loyalists
17236,13,12,1929.26,3,Loyal Customers
17237,11,4,1002.08,0,Potential Loyalists
17238,3,32,7783.1,3,Loyal Customers
17239,313,4,1189.45,1,At Risk
17240,596,1,130.6,1,At Risk
17241,385,12,2744.14,1,At Risk
17242,108,5,2889.28,0,Potential Loyalists
17243,1,46,20889.86,2,Champions
17244,53,5,1826.04,0,Potential Loyalists
17245,205,2,371.63,0,Potential Loyalists
17246,547,2,38.92,1,At Risk
17247,15,1,282.19,0,Potential Loyalists
17248,120,2,546.16,0,Potential Loyalists
17249,429,1,68.03,1,At Risk
17250,4,2,384.52,0,Potential Loyalists
17251,363,3,812.4300000000001,1,At Risk
17252,117,2,353.86,0,Potential Loyalists
17253,18,1,178.26,0,Potential Loyalists
17254,5,3,470.73,0,Potential Loyalists
17255,41,4,799.13,0,Potential Loyalists
17256,107,5,498.93,0,Potential Loyalists
17257,436,2,192.73,1,At Risk
17258,397,2,417.3,1,At Risk
17259,148,6,1889.34,0,Potential Loyalists
17260,411,1,120.95,1,At Risk
17261,510,1,230.44,1,At Risk
17262,52,11,2757.62,3,Loyal Customers
17263,208,1,63.440000000000005,0,Potential Loyalists
17264,424,1,279.59,1,At Risk
17265,139,2,562.9,0,Potential Loyalists
17266,2,5,517.73,0,Potential Loyalists
17267,127,2,317.62,0,Potential Loyalists
17268,108,11,1733.8899999999999,0,Potential Loyalists
17269,386,1,537.46,1,At Risk
17270,469,2,604.4,1,At Risk
17271,736,1,210.39,1,At Risk
17272,42,4,2148.63,0,Potential Loyalists
17273,424,1,141.12,1,At Risk
17274,35,2,577.38,0,Potential Loyalists
17275,383,1,114.52,1,At Risk
17276,402,1,508.39,1,At Risk
17277,228,2,1065.3500000000001,0,Potential Loyalists
17278,241,2,271.24,0,Potential Loyalists
17279,58,1,187.82999999999998,0,Potential Loyalists
17280,438,1,118.85999999999999,1,At Risk
17281,374,6,797.8499999999999,1,At Risk
17282,130,5,2339.66,0,Potential Loyalists
17283,379,1,188.46,1,At Risk
17284,60,8,2793.16,0,Potential Loyalists
17285,628,2,428.34,1,At Risk
17286,22,3,395.48,0,Potential Loyalists
17287,26,21,4111.96,3,Loyal Customers
17288,9,11,2499.98,3,Loyal Customers
17289,32,9,2079.39,0,Potential Loyalists
17290,4,8,1501.44,0,Potential Loyalists
17291,308,1,550.8000000000001,1,At Risk
17292,472,2,271.75,1,At Risk
17293,8,17,3774.23,3,Loyal Customers
17294,669,2,467.78999999999996,1,At Risk
17295,29,3,556.95,0,Potential Loyalists
17296,730,1,338.13,1,At Risk
17297,17,1,131.78,0,Potential Loyalists
17298,101,5,957.5600000000001,0,Potential Loyalists
17299,12,6,1016.08,0,Potential Loyalists
17300,391,2,393.64,1,At Risk
17301,21,2,330.43,0,Potential Loyalists
17302,15,5,1135.63,0,Potential Loyalists
17303,361,1,250.04,1,At Risk
17304,534,1,111.5,1,At Risk
17305,649,1,2135.46,1,At Risk
17306,11,21,9782.35,3,Loyal Customers
17307,395,11,3999.8900000000003,1,At Risk
17308,393,2,4511.76,1,At Risk
17309,95,3,330.59000000000003,0,Potential Loyalists
17310,387,2,1025.1,1,At Risk
17311,78,6,3566.56,0,Potential Loyalists
17312,139,3,644.3,0,Potential Loyalists
17313,31,1,2328.84,0,Potential Loyalists
17314,25,17,4904.43,3,Loyal Customers
17315,2,43,9650.6,2,Champions
17316,420,1,124.45,1,At Risk
17317,46,3,2600.34,0,Potential Loyalists
17318,725,1,164.28,1,At Risk
17319,669,1,29.1,1,At Risk
17320,100,6,2895.77,0,Potential Loyalists
17321,8,6,1741.18,0,Potential Loyalists
17322,376,5,922.59,1,At Risk
17323,15,12,1565.59,3,Loyal Customers
17324,18,12,2301.87,3,Loyal Customers
17325,280,3,609.5699999999999,1,At Risk
17326,408,2,321.95,1,At Risk
17327,410,2,152.35,1,At Risk
17328,673,1,104.7,1,At Risk
17329,14,5,1004.4300000000001,0,Potential Loyalists
17330,23,4,423.8,0,Potential Loyalists
17331,124,1,175.2,0,Potential Loyalists
17332,528,5,838.27,1,At Risk
17333,86,1,494.25,0,Potential Loyalists
17334,302,3,635.15,1,At Risk
17335,384,2,508.0,1,At Risk
17336,472,1,81.12,1,At Risk
17337,151,4,2027.8700000000001,0,Potential Loyalists
17338,17,17,12142.57,3,Loyal Customers
17339,94,3,362.36,0,Potential Loyalists
17340,30,18,22404.82,2,Champions
17341,157,5,1889.83,0,Potential Loyalists
17342,380,4,1227.54,1,At Risk
17343,355,6,1259.94,1,At Risk
17344,46,2,468.11,0,Potential Loyalists
17345,15,10,1604.68,0,Potential Loyalists
17346,4,26,5323.0,3,Loyal Customers
17347,86,1,228.96,0,Potential Loyalists
17348,15,9,2476.41,0,Potential Loyalists
17349,179,5,852.25,0,Potential Loyalists
17350,8,7,1906.041,0,Potential Loyalists
17351,36,12,1988.23,3,Loyal Customers
17352,696,1,36.25,1,At Risk
17353,129,4,3242.0,0,Potential Loyalists
17354,51,4,3143.46,0,Potential Loyalists
17355,386,1,285.11,1,At Risk
17356,312,5,946.47,1,At Risk
17357,24,2,388.14,0,Potential Loyalists
17358,303,5,866.05,1,At Risk
17359,11,2,284.46,0,Potential Loyalists
17360,17,6,1231.3799999999999,0,Potential Loyalists
17361,49,5,880.64,0,Potential Loyalists
17362,239,7,1024.04,0,Potential Loyalists
17363,395,3,940.86,1,At Risk
17364,1,28,12070.42,2,Champions
17365,13,15,8224.98,3,Loyal Customers
17366,432,2,1096.24,1,At Risk
17367,238,1,168.4,0,Potential Loyalists
17368,23,14,2826.14,3,Loyal Customers
17369,456,1,979.1999999999999,1,At Risk
17370,73,4,446.18,0,Potential Loyalists
17371,17,6,662.55,0,Potential Loyalists
17372,41,28,4377.56,3,Loyal Customers
17373,40,7,1167.5,0,Potential Loyalists
17374,219,3,727.11,0,Potential Loyalists
17375,199,4,660.55,0,Potential Loyalists
17376,71,4,453.64,0,Potential Loyalists
17377,24,46,18319.41,2,Champions
17378,374,1,10.95,1,At Risk
17379,11,1,404.66,0,Potential Loyalists
17380,434,3,645.0,1,At Risk
17381,9,38,29730.420199999626,2,Champions
17382,65,8,902.28,0,Potential Loyalists
17383,4,2,309.99,0,Potential Loyalists
17384,19,3,507.55,0,Potential Loyalists
17385,15,1,261.11,0,Potential Loyalists
17386,8,7,2812.77,0,Potential Loyalists
17387,20,2,784.11,0,Potential Loyalists
17388,78,11,2691.57,3,Loyal Customers
17389,1,46,29730.420199999626,2,Champions
17390,421,1,149.3,1,At Risk
17391,164,2,508.8,0,Potential Loyalists
17392,307,3,626.56,1,At Risk
17393,411,2,381.15,1,At Risk
17394,219,1,203.86999999999998,0,Potential Loyalists
17395,508,1,97.5,1,At Risk
17396,39,14,8807.1,3,Loyal Customers
17397,22,3,1233.18,0,Potential Loyalists
17398,115,3,653.38,0,Potential Loyalists
17400,126,8,4677.05,0,Potential Loyalists
17401,541,1,114.85,1,At Risk
17402,5,23,5096.18,3,Loyal Customers
17403,36,2,400.57,0,Potential Loyalists
17404,4,23,29730.420199999626,2,Champions
17405,1,3,1031.41,0,Potential Loyalists
17406,333,13,4905.05,3,Loyal Customers
17407,412,1,552.9,1,At Risk
17408,163,3,316.09000000000003,0,Potential Loyalists
17409,185,10,7793.51,3,Loyal Customers
17410,16,5,1214.72,0,Potential Loyalists
17411,12,5,1425.38,0,Potential Loyalists
17412,3,16,4417.52,3,Loyal Customers
17413,405,2,560.14,1,At Risk
17414,44,6,2249.52,0,Potential Loyalists
17415,80,1,507.84,0,Potential Loyalists
17416,30,22,17298.45,2,Champions
17417,549,1,164.18,1,At Risk
17418,42,3,670.0600000000001,0,Potential Loyalists
17419,11,18,6500.52,3,Loyal Customers
17420,50,6,1084.43,0,Potential Loyalists
17421,386,3,1059.41,1,At Risk
17422,16,11,3594.76,3,Loyal Customers
17423,46,3,1118.95,0,Potential Loyalists
17425,19,2,759.17,0,Potential Loyalists
17426,8,13,8077.77,3,Loyal Customers
17427,72,1,100.8,0,Potential Loyalists
17428,1,45,29730.420199999626,2,Champions
17429,128,5,1357.46,0,Potential Loyalists
17430,33,4,735.17,0,Potential Loyalists
17431,313,1,403.3,1,At Risk
17432,18,9,1751.39,0,Potential Loyalists
17433,88,2,569.96,0,Potential Loyalists
17434,2,7,2373.82,0,Potential Loyalists
17435,411,1,331.35,1,At Risk
17436,2,5,534.06,0,Potential Loyalists
17437,530,1,373.17,1,At Risk
17438,254,5,1422.77,0,Potential Loyalists
17439,656,1,325.74,1,At Risk
17440,157,4,323.58,0,Potential Loyalists
17441,732,1,293.35,1,At Risk
17442,37,15,4620.3,3,Loyal Customers
17443,220,1,534.24,0,Potential Loyalists
17444,148,3,2940.04,0,Potential Loyalists
17446,177,2,120.9,0,Potential Loyalists
17447,40,2,541.53,0,Potential Loyalists
17448,497,46,14556.97,2,Champions
17449,2,13,4951.15,3,Loyal Customers
17450,8,46,29730.420199999626,2,Champions
17451,1,7,1721.4,0,Potential Loyalists
17453,18,2,486.71999999999997,0,Potential Loyalists
17454,192,10,1547.94,0,Potential Loyalists
17455,204,1,131.7,0,Potential Loyalists
17456,365,2,1225.42,1,At Risk
17457,127,14,5984.8099999999995,3,Loyal Customers
17458,15,2,529.58,0,Potential Loyalists
17459,43,2,657.3,0,Potential Loyalists
17460,94,16,2228.27,3,Loyal Customers
17461,23,3,757.46,0,Potential Loyalists
17462,60,2,675.69,0,Potential Loyalists
17463,16,7,2557.91,0,Potential Loyalists
17464,158,3,1000.94,0,Potential Loyalists
17465,426,7,2542.79,1,At Risk
17466,10,2,763.28,0,Potential Loyalists
17467,395,1,102.6,1,At Risk
17468,10,3,194.8,0,Potential Loyalists
17469,16,17,5051.25,3,Loyal Customers
17470,45,11,2804.87,3,Loyal Customers
17471,475,1,321.65000000000003,1,At Risk
17472,191,4,935.1,0,Potential Loyalists
17473,409,2,607.0,1,At Risk
17474,600,1,1047.0,1,At Risk
17475,79,1,194.37,0,Potential Loyalists
17476,396,2,489.86,1,At Risk
17477,613,2,1144.3,1,At Risk
17478,408,2,1272.8,1,At Risk
17479,633,1,389.26000000000005,1,At Risk
17480,78,2,902.03,0,Potential Loyalists
17481,4,4,1255.59,0,Potential Loyalists
17482,487,2,778.19,1,At Risk
17483,65,4,591.73,0,Potential Loyalists
17484,576,2,209.57,1,At Risk
17486,261,1,396.87,0,Potential Loyalists
17487,728,1,160.55,1,At Risk
17488,641,1,336.5,1,At Risk
17489,59,2,376.64,0,Potential Loyalists
17490,1,9,2750.5,0,Potential Loyalists
17491,1,17,5981.07,3,Loyal Customers
17492,248,3,1122.42,0,Potential Loyalists
17493,385,1,100.91000000000001,1,At Risk
17494,502,1,54.699999999999996,1,At Risk
17495,8,3,806.72,0,Potential Loyalists
17496,359,4,1412.89,1,At Risk
17497,390,2,287.25,1,At Risk
17498,76,1,272.22,0,Potential Loyalists
17499,290,2,1341.39,1,At Risk
17500,17,3,1138.0,0,Potential Loyalists
17501,221,2,288.6,0,Potential Loyalists
17502,9,4,689.1,0,Potential Loyalists
17503,3,2,558.96,0,Potential Loyalists
17504,206,18,9565.12,3,Loyal Customers
17505,162,5,2435.48,0,Potential Loyalists
17506,76,1,302.2,0,Potential Loyalists
17507,262,2,605.58,0,Potential Loyalists
17508,281,8,4579.23,0,Potential Loyalists
17509,58,8,6115.14,3,Loyal Customers
17510,25,2,514.56,0,Potential Loyalists
17511,3,46,29730.420199999626,2,Champions
17512,29,18,5467.820000000001,3,Loyal Customers
17513,72,3,1158.8,0,Potential Loyalists
17514,128,2,542.83,0,Potential Loyalists
17515,31,9,1617.46,0,Potential Loyalists
17516,15,6,957.55,0,Potential Loyalists
17517,309,1,153.94,1,At Risk
17518,426,2,329.42,1,At Risk
17519,17,15,5109.47,3,Loyal Customers
17520,54,1,546.81,0,Potential Loyalists
17521,30,5,1278.06,0,Potential Loyalists
17522,2,5,1070.71,0,Potential Loyalists
17523,11,4,652.74,0,Potential Loyalists
17524,361,3,539.14,1,At Risk
17525,360,3,1161.9,1,At Risk
17526,5,12,4166.04,3,Loyal Customers
17527,54,4,939.37,0,Potential Loyalists
17528,1,8,3628.5,0,Potential Loyalists
17529,610,2,1240.25,1,At Risk
17530,1,12,3141.51,3,Loyal Customers
17531,190,3,1266.82,0,Potential Loyalists
17532,386,1,65.34,1,At Risk
17533,435,1,34.8,1,At Risk
17534,54,5,1668.83,0,Potential Loyalists
17535,280,1,164.4,1,At Risk
17536,177,3,364.83,0,Potential Loyalists
17537,30,2,897.62,0,Potential Loyalists
17538,26,1,98.42,0,Potential Loyalists
17539,618,4,1226.57,1,At Risk
17540,25,6,1590.6000000000001,0,Potential Loyalists
17541,510,1,124.46,1,At Risk
17542,270,3,341.7,0,Potential Loyalists
17543,550,1,120.05,1,At Risk
17544,390,3,960.69,1,At Risk
17545,43,6,1448.54,0,Potential Loyalists
17547,376,2,727.85,1,At Risk
17548,234,4,731.26,0,Potential Loyalists
17549,24,2,148.86,0,Potential Loyalists
17550,197,9,2547.64,0,Potential Loyalists
17551,359,1,306.84,1,At Risk
17552,60,12,3085.29,3,Loyal Customers
17553,130,4,3757.6,0,Potential Loyalists
17554,1,5,1952.45,0,Potential Loyalists
17555,20,5,1057.74,0,Potential Loyalists
17556,206,2,300.67,0,Potential Loyalists
17557,14,4,575.46,0,Potential Loyalists
17558,393,1,259.17,1,At Risk
17559,513,1,167.62,1,At Risk
17560,95,8,1895.8,0,Potential Loyalists
17561,19,4,722.34,0,Potential Loyalists
17562,14,7,1122.38,0,Potential Loyalists
17563,578,2,392.38,1,At Risk
17564,24,3,454.01,0,Potential Loyalists
17565,587,1,131.83,1,At Risk
17566,8,2,901.21,0,Potential Loyalists
17567,7,9,5356.03,3,Loyal Customers
17568,633,1,382.79,1,At Risk
17569,332,1,344.14,1,At Risk
17570,382,1,100.0,1,At Risk
17571,50,5,1703.75,0,Potential Loyalists
17572,71,10,723.01,0,Potential Loyalists
17573,29,3,380.6,0,Potential Loyalists
17574,243,1,185.65,0,Potential Loyalists
17575,667,1,171.7,1,At Risk
17576,8,41,9056.81,2,Champions
17577,645,2,348.75,1,At Risk
17578,218,7,1047.33,0,Potential Loyalists
17579,5,4,753.28,0,Potential Loyalists
17580,253,5,545.27,0,Potential Loyalists
17581,1,43,18757.75,2,Champions
17582,236,5,1450.7,0,Potential Loyalists
17583,560,1,135.95,1,At Risk
17584,7,6,5309.42,0,Potential Loyalists
17585,109,7,2093.3,0,Potential Loyalists
17586,619,1,167.4,1,At Risk
17587,628,1,181.66,1,At Risk
17588,100,7,2939.55,0,Potential Loyalists
17589,60,18,14049.87,3,Loyal Customers
17590,2,3,1479.22,0,Potential Loyalists
17591,73,8,2776.67,0,Potential Loyalists
17592,739,1,148.3,1,At Risk
17593,4,11,8095.8,3,Loyal Customers
17594,85,4,2497.88,0,Potential Loyalists
17595,12,2,388.79,0,Potential Loyalists
17596,23,13,4920.67,3,Loyal Customers
17597,214,5,3484.09,0,Potential Loyalists
17598,381,1,409.98,1,At Risk
17599,478,1,52.05,1,At Risk
17600,18,1,161.67000000000002,0,Potential Loyalists
17601,239,2,421.48,0,Potential Loyalists
17602,2,14,7451.13,3,Loyal Customers
17603,78,4,1793.48,0,Potential Loyalists
17604,217,6,945.9300000000001,0,Potential Loyalists
17605,590,1,160.75,1,At Risk
17606,737,1,87.30000000000001,1,At Risk
17607,376,1,333.81,1,At Risk
17608,33,4,498.53,0,Potential Loyalists
17609,41,11,1894.34,0,Potential Loyalists
17610,540,5,1529.49,1,At Risk
17611,7,28,8371.98,3,Loyal Customers
17612,53,18,5394.86,3,Loyal Customers
17613,23,14,4559.150000000001,3,Loyal Customers
17614,57,1,390.07,0,Potential Loyalists
17615,130,6,733.2,0,Potential Loyalists
17616,174,4,1060.8,0,Potential Loyalists
17617,559,1,395.33,1,At Risk
17618,6,11,4073.2400000000002,3,Loyal Customers
17619,312,1,218.52,1,At Risk
17620,60,1,81.44,0,Potential Loyalists
17621,21,6,3175.12,0,Potential Loyalists
17622,598,2,1130.21,1,At Risk
17623,33,7,2383.67,0,Potential Loyalists
17624,15,4,1568.63,0,Potential Loyalists
17625,18,8,6067.8,3,Loyal Customers
17626,603,1,254.0,1,At Risk
17627,479,1,296.36,1,At Risk
17628,81,1,75.75,0,Potential Loyalists
17629,6,10,2455.52,0,Potential Loyalists
17630,170,2,503.59999999999997,0,Potential Loyalists
17631,2,7,998.49,0,Potential Loyalists
17633,31,7,2057.39,0,Potential Loyalists
17634,36,9,2361.9700000000003,0,Potential Loyalists
17635,424,3,1265.58,1,At Risk
17636,19,1,285.56,0,Potential Loyalists
17637,31,2,547.0600000000001,0,Potential Loyalists
17638,647,2,842.4,1,At Risk
17639,276,6,615.17,0,Potential Loyalists
17640,87,6,3168.94,0,Potential Loyalists
17642,120,5,1824.49,0,Potential Loyalists
17643,373,2,541.25,1,At Risk
17644,1,20,6028.6,3,Loyal Customers
17646,219,12,4149.79,3,Loyal Customers
17647,65,3,331.65999999999997,0,Potential Loyalists
17648,61,5,2216.37,0,Potential Loyalists
17649,138,3,1578.89,0,Potential Loyalists
17650,21,1,166.08,0,Potential Loyalists
17651,12,16,5703.52,3,Loyal Customers
17652,25,12,4867.72,3,Loyal Customers
17653,37,4,1207.56,0,Potential Loyalists
17654,277,1,117.55,1,At Risk
17655,11,9,3652.48,3,Loyal Customers
17656,73,5,1674.69,0,Potential Loyalists
17657,430,1,126.0,1,At Risk
17658,26,2,595.42,0,Potential Loyalists
17659,17,14,3834.79,3,Loyal Customers
17660,141,2,359.47,0,Potential Loyalists
17662,662,2,412.92,1,At Risk
17663,26,17,5175.83,3,Loyal Customers
17664,19,4,1166.23,0,Potential Loyalists
17665,493,1,563.1,1,At Risk
17666,4,5,2047.8,0,Potential Loyalists
17667,66,9,3950.7,3,Loyal Customers
17668,1,2,347.75,0,Potential Loyalists
17669,43,10,6142.35,3,Loyal Customers
17670,228,1,205.7,0,Potential Loyalists
17671,16,5,2403.34,0,Potential Loyalists
17672,50,7,5778.63,3,Loyal Customers
17673,2,13,4233.58,3,Loyal Customers
17674,74,2,851.7,0,Potential Loyalists
17675,1,46,29730.420199999626,2,Champions
17676,4,10,2765.84,0,Potential Loyalists
17677,2,46,29730.420199999626,2,Champions
17678,264,2,599.76,0,Potential Loyalists
17679,53,7,3577.61,0,Potential Loyalists
17680,24,3,497.45,0,Potential Loyalists
17681,597,5,731.2,1,At Risk
17682,10,11,4456.78,3,Loyal Customers
17683,386,3,819.01,1,At Risk
17684,44,1,239.41,0,Potential Loyalists
17685,17,12,5943.17,3,Loyal Customers
17686,7,9,8296.81,3,Loyal Customers
17687,421,1,432.68,1,At Risk
17688,394,1,304.2,1,At Risk
17689,388,2,317.08,1,At Risk
17690,30,20,7448.1,3,Loyal Customers
17691,358,4,780.0500000000001,1,At Risk
17692,127,12,2975.8,3,Loyal Customers
17693,137,1,200.47,0,Potential Loyalists
17694,142,3,1695.97,0,Potential Loyalists
17695,132,5,1746.04,0,Potential Loyalists
17696,38,27,7679.59,3,Loyal Customers
17697,236,1,338.95,0,Potential Loyalists
17698,261,1,154.95,0,Potential Loyalists
17699,477,2,442.0,1,At Risk
17700,17,14,6679.97,3,Loyal Customers
17701,253,1,417.95,0,Potential Loyalists
17702,30,6,3144.04,0,Potential Loyalists
17703,35,4,1094.84,0,Potential Loyalists
17704,169,2,885.19,0,Potential Loyalists
17705,3,11,2083.9,3,Loyal Customers
17706,4,31,20749.98,2,Champions
17707,185,8,609.3000000000001,0,Potential Loyalists
17708,188,4,887.9300000000001,0,Potential Loyalists
17709,170,5,671.01,0,Potential Loyalists
17710,424,1,293.5,1,At Risk
17711,11,2,385.1,0,Potential Loyalists
